S1_Temp,S1_Light,S1_Sound,S5_CO2,S6_PIR,Room_Occupancy_Count,day_of_month,week_day,month,year,hour,minute
25.81,13,0.07,600,0,0,22,4,12,2017,15,23
25.81,107,1.29,595,1,1,22,4,12,2017,15,25
25.81,112,0.9,595,0,1,22,4,12,2017,15,25
25.81,114,0.07,595,0,1,22,4,12,2017,15,26
25.88,116,0.18,590,1,1,22,4,12,2017,15,26
25.88,118,0.21,590,0,1,22,4,12,2017,15,27
25.88,119,0.24,595,0,1,22,4,12,2017,15,27
25.88,119,0.26,585,1,1,22,4,12,2017,15,28
25.88,119,0.08,590,1,1,22,4,12,2017,15,28
25.88,120,0.17,595,0,1,22,4,12,2017,15,29
25.88,120,1.51,595,0,1,22,4,12,2017,15,30
25.88,120,0.08,590,0,1,22,4,12,2017,15,30
25.88,120,0.07,580,0,1,22,4,12,2017,15,31
25.88,120,0.08,580,0,1,22,4,12,2017,15,31
25.94,120,0.08,580,0,1,22,4,12,2017,15,32
25.94,120,0.07,580,0,1,22,4,12,2017,15,32
25.94,120,1.71,580,0,1,22,4,12,2017,15,33
25.88,120,0.07,580,0,1,22,4,12,2017,15,33
25.94,119,0.17,575,0,1,22,4,12,2017,15,34
25.94,120,1.49,575,0,1,22,4,12,2017,15,34
25.88,120,1.44,570,0,1,22,4,12,2017,15,35
25.94,119,0.21,570,1,1,22,4,12,2017,15,35
25.94,120,1.75,570,1,1,22,4,12,2017,15,36
25.94,120,0.72,570,0,1,22,4,12,2017,15,36
25.94,119,0.1,575,0,1,22,4,12,2017,15,37
25.94,119,0.08,570,0,1,22,4,12,2017,15,37
25.94,119,0.08,575,0,1,22,4,12,2017,15,38
25.94,120,0.07,575,0,1,22,4,12,2017,15,38
25.94,119,0.08,575,0,1,22,4,12,2017,15,39
25.94,119,0.32,575,0,1,22,4,12,2017,15,39
26.0,119,0.08,575,1,1,22,4,12,2017,15,40
25.94,119,0.07,565,1,1,22,4,12,2017,15,40
25.94,119,0.41,570,0,1,22,4,12,2017,15,41
25.94,119,0.94,575,0,1,22,4,12,2017,15,41
26.0,119,0.1,565,0,1,22,4,12,2017,15,42
26.0,119,0.47,570,0,1,22,4,12,2017,15,42
25.94,119,0.63,570,0,1,22,4,12,2017,15,43
25.94,120,0.3,570,0,1,22,4,12,2017,15,43
26.0,119,0.2,565,0,1,22,4,12,2017,15,44
26.0,119,0.09,565,0,1,22,4,12,2017,15,44
26.0,120,0.1,565,0,1,22,4,12,2017,15,45
26.0,120,0.13,560,0,1,22,4,12,2017,15,45
26.0,119,1.69,560,1,1,22,4,12,2017,15,46
26.0,119,0.07,565,0,1,22,4,12,2017,15,46
26.0,119,1.64,570,1,1,22,4,12,2017,15,47
26.0,119,0.07,565,0,1,22,4,12,2017,15,47
26.0,119,0.08,570,0,1,22,4,12,2017,15,48
26.0,119,0.08,575,0,1,22,4,12,2017,15,48
26.0,119,0.21,580,1,1,22,4,12,2017,15,49
26.06,119,0.22,575,0,1,22,4,12,2017,15,49
26.06,119,0.54,580,1,1,22,4,12,2017,15,50
26.0,119,0.17,585,0,1,22,4,12,2017,15,50
26.0,119,0.54,585,0,1,22,4,12,2017,15,51
26.0,119,0.29,590,0,1,22,4,12,2017,15,51
26.06,119,0.08,590,0,1,22,4,12,2017,15,52
26.0,119,0.09,590,1,1,22,4,12,2017,15,52
26.0,119,0.07,590,0,1,22,4,12,2017,15,53
26.0,119,0.07,590,0,1,22,4,12,2017,15,53
26.06,118,0.08,585,0,1,22,4,12,2017,15,54
26.06,119,0.08,595,0,1,22,4,12,2017,15,55
26.0,119,0.15,600,0,1,22,4,12,2017,15,55
26.0,119,0.08,600,0,1,22,4,12,2017,15,56
26.0,119,0.09,595,0,1,22,4,12,2017,15,56
26.0,118,0.07,595,0,1,22,4,12,2017,15,57
26.0,118,0.09,595,0,1,22,4,12,2017,15,57
26.0,119,0.08,595,0,1,22,4,12,2017,15,58
26.0,119,0.09,590,1,1,22,4,12,2017,15,58
26.0,119,0.23,595,1,1,22,4,12,2017,15,59
26.06,119,0.29,595,0,1,22,4,12,2017,15,59
26.0,119,0.31,595,0,1,22,4,12,2017,16,0
26.0,119,0.07,595,0,1,22,4,12,2017,16,0
26.06,119,0.08,590,0,1,22,4,12,2017,16,1
26.06,119,0.07,590,0,1,22,4,12,2017,16,1
26.06,119,0.09,595,1,1,22,4,12,2017,16,2
26.0,119,0.34,595,1,1,22,4,12,2017,16,2
26.06,118,0.11,595,0,1,22,4,12,2017,16,3
26.06,119,0.08,595,0,1,22,4,12,2017,16,4
26.06,118,0.13,595,1,1,22,4,12,2017,16,4
26.06,118,0.08,605,1,1,22,4,12,2017,16,5
26.06,118,0.44,605,1,1,22,4,12,2017,16,5
26.06,119,3.84,605,1,1,22,4,12,2017,16,6
26.06,119,0.43,600,0,1,22,4,12,2017,16,6
26.06,118,0.08,595,0,1,22,4,12,2017,16,7
26.06,118,0.18,595,0,1,22,4,12,2017,16,7
26.06,118,0.13,595,0,1,22,4,12,2017,16,8
26.06,117,0.19,595,0,1,22,4,12,2017,16,8
26.06,118,0.21,600,0,1,22,4,12,2017,16,9
26.06,118,0.08,605,0,1,22,4,12,2017,16,9
26.06,118,0.09,605,0,1,22,4,12,2017,16,10
26.06,117,0.13,605,0,1,22,4,12,2017,16,10
26.06,118,0.12,605,1,1,22,4,12,2017,16,11
26.06,118,0.08,605,1,1,22,4,12,2017,16,11
26.0,117,0.15,615,1,1,22,4,12,2017,16,12
26.06,117,0.08,610,1,1,22,4,12,2017,16,12
26.06,117,0.08,615,0,1,22,4,12,2017,16,13
26.06,118,0.07,620,0,1,22,4,12,2017,16,13
26.06,117,0.07,615,0,1,22,4,12,2017,16,14
26.06,117,0.1,610,0,1,22,4,12,2017,16,14
26.06,117,0.07,615,0,1,22,4,12,2017,16,15
26.13,117,0.16,605,0,1,22,4,12,2017,16,15
26.06,116,0.83,610,1,1,22,4,12,2017,16,16
26.06,116,0.15,610,0,1,22,4,12,2017,16,16
26.06,117,0.07,610,0,1,22,4,12,2017,16,17
26.06,116,0.23,620,0,1,22,4,12,2017,16,17
26.06,117,0.08,620,0,1,22,4,12,2017,16,18
26.06,116,0.16,620,0,1,22,4,12,2017,16,19
26.06,116,0.07,615,0,1,22,4,12,2017,16,19
26.06,117,0.08,620,0,1,22,4,12,2017,16,20
26.06,116,0.43,625,1,1,22,4,12,2017,16,20
26.06,116,0.09,615,0,1,22,4,12,2017,16,21
26.06,116,0.07,620,0,1,22,4,12,2017,16,21
26.06,116,0.07,620,0,1,22,4,12,2017,16,22
26.06,115,0.16,620,0,1,22,4,12,2017,16,22
26.06,115,0.06,620,0,1,22,4,12,2017,16,23
26.13,116,0.07,620,0,1,22,4,12,2017,16,23
26.06,115,0.5,615,1,1,22,4,12,2017,16,24
26.13,116,0.24,620,0,1,22,4,12,2017,16,24
26.13,115,0.32,615,1,1,22,4,12,2017,16,25
26.13,115,1.28,615,1,1,22,4,12,2017,16,25
26.06,115,0.07,615,0,1,22,4,12,2017,16,26
26.13,115,0.07,620,0,1,22,4,12,2017,16,26
26.13,115,0.1,625,1,1,22,4,12,2017,16,27
26.06,115,0.26,630,1,1,22,4,12,2017,16,27
26.13,115,0.38,630,1,1,22,4,12,2017,16,28
26.13,115,0.53,625,0,1,22,4,12,2017,16,28
26.13,115,0.21,625,0,1,22,4,12,2017,16,29
26.13,114,0.36,625,1,1,22,4,12,2017,16,29
26.06,114,0.43,625,1,1,22,4,12,2017,16,30
26.06,117,1.04,625,1,1,22,4,12,2017,16,30
26.06,119,1.84,625,1,2,22,4,12,2017,16,31
26.13,119,0.83,615,1,2,22,4,12,2017,16,32
26.13,118,0.82,615,1,2,22,4,12,2017,16,32
26.13,118,1.04,615,1,2,22,4,12,2017,16,33
26.13,118,2.52,620,1,2,22,4,12,2017,16,33
26.06,118,0.52,620,1,2,22,4,12,2017,16,34
26.13,118,0.66,625,1,2,22,4,12,2017,16,34
26.13,117,0.73,625,0,2,22,4,12,2017,16,35
26.13,117,0.79,635,0,2,22,4,12,2017,16,35
26.13,118,0.58,630,0,2,22,4,12,2017,16,36
26.13,118,0.24,630,0,2,22,4,12,2017,16,36
26.13,118,0.08,630,0,2,22,4,12,2017,16,37
26.13,117,0.5,630,1,2,22,4,12,2017,16,37
26.13,118,0.44,630,1,2,22,4,12,2017,16,38
26.13,117,1.78,625,1,2,22,4,12,2017,16,38
26.13,117,0.41,630,1,2,22,4,12,2017,16,39
26.13,117,0.45,625,1,2,22,4,12,2017,16,39
26.13,118,0.88,630,1,2,22,4,12,2017,16,40
26.13,117,0.1,625,1,2,22,4,12,2017,16,40
26.13,117,0.14,630,0,2,22,4,12,2017,16,41
26.13,117,0.13,630,0,2,22,4,12,2017,16,41
26.13,117,0.24,635,1,2,22,4,12,2017,16,42
26.13,117,0.12,635,0,2,22,4,12,2017,16,43
26.13,117,0.4,640,0,2,22,4,12,2017,16,43
26.13,117,0.11,645,0,2,22,4,12,2017,16,44
26.13,117,0.43,645,0,2,22,4,12,2017,16,44
26.13,117,0.67,645,1,2,22,4,12,2017,16,45
26.13,117,0.15,655,0,2,22,4,12,2017,16,45
26.13,117,0.25,655,0,2,22,4,12,2017,16,46
26.13,117,0.09,655,1,2,22,4,12,2017,16,46
26.13,117,0.2,650,0,2,22,4,12,2017,16,47
26.13,117,0.34,665,0,2,22,4,12,2017,16,47
26.13,117,0.47,660,1,2,22,4,12,2017,16,48
26.13,117,2.88,670,0,2,22,4,12,2017,16,48
26.13,117,0.55,670,0,2,22,4,12,2017,16,49
26.13,116,0.15,670,0,2,22,4,12,2017,16,49
26.13,116,0.23,675,0,2,22,4,12,2017,16,50
26.13,116,0.34,680,0,2,22,4,12,2017,16,50
26.19,116,0.58,680,0,2,22,4,12,2017,16,51
26.19,116,0.49,680,0,2,22,4,12,2017,16,51
26.19,116,1.91,685,0,2,22,4,12,2017,16,52
26.13,116,1.6,690,0,2,22,4,12,2017,16,52
26.13,116,1.76,690,0,2,22,4,12,2017,16,53
26.19,116,0.84,690,0,2,22,4,12,2017,16,53
26.13,116,3.02,690,1,2,22,4,12,2017,16,54
26.19,116,0.43,690,0,2,22,4,12,2017,16,54
26.19,116,0.7,695,0,2,22,4,12,2017,16,55
26.19,116,0.3,700,1,2,22,4,12,2017,16,55
26.13,116,0.32,700,0,2,22,4,12,2017,16,56
26.19,116,1.26,700,1,2,22,4,12,2017,16,56
26.19,116,1.39,700,1,2,22,4,12,2017,16,57
26.19,115,0.76,710,0,2,22,4,12,2017,16,57
26.19,116,0.11,710,1,2,22,4,12,2017,16,58
26.19,116,0.86,710,1,2,22,4,12,2017,16,58
26.19,116,0.08,710,0,2,22,4,12,2017,16,59
26.19,116,0.42,705,1,2,22,4,12,2017,17,0
26.19,116,0.79,715,0,2,22,4,12,2017,17,0
26.19,116,1.46,715,1,2,22,4,12,2017,17,1
26.19,116,0.07,715,0,2,22,4,12,2017,17,1
26.19,116,0.07,720,1,2,22,4,12,2017,17,2
26.19,116,0.09,720,0,2,22,4,12,2017,17,2
26.19,117,0.09,720,0,2,22,4,12,2017,17,3
26.19,116,0.11,725,0,2,22,4,12,2017,17,3
26.13,116,0.12,725,0,2,22,4,12,2017,17,4
26.19,116,3.21,725,1,2,22,4,12,2017,17,4
26.13,116,0.08,730,0,2,22,4,12,2017,17,5
26.19,115,0.53,725,0,2,22,4,12,2017,17,5
26.19,115,0.07,725,1,2,22,4,12,2017,17,6
26.19,115,0.08,730,0,2,22,4,12,2017,17,7
26.19,116,0.22,730,0,2,22,4,12,2017,17,7
26.19,115,0.63,730,0,2,22,4,12,2017,17,8
26.19,116,0.12,735,0,2,22,4,12,2017,17,8
26.19,115,0.82,735,1,2,22,4,12,2017,17,9
26.19,115,0.07,735,0,2,22,4,12,2017,17,9
26.19,115,0.1,735,0,2,22,4,12,2017,17,10
26.19,115,0.53,740,0,2,22,4,12,2017,17,10
26.19,115,0.12,740,1,2,22,4,12,2017,17,11
26.19,115,0.66,740,0,2,22,4,12,2017,17,11
26.19,115,0.09,745,0,2,22,4,12,2017,17,12
26.19,115,0.07,745,0,2,22,4,12,2017,17,12
26.19,115,0.08,750,0,2,22,4,12,2017,17,13
26.19,115,0.43,750,1,2,22,4,12,2017,17,13
26.19,115,0.57,745,0,2,22,4,12,2017,17,14
26.19,115,0.1,745,0,2,22,4,12,2017,17,14
26.19,115,0.16,745,0,2,22,4,12,2017,17,15
26.19,115,1.04,750,0,2,22,4,12,2017,17,15
26.19,115,0.54,750,1,2,22,4,12,2017,17,16
26.19,115,0.07,750,0,2,22,4,12,2017,17,16
26.19,115,0.09,750,0,2,22,4,12,2017,17,17
26.19,115,0.08,755,0,2,22,4,12,2017,17,17
26.19,114,0.08,760,0,2,22,4,12,2017,17,18
26.19,115,2.07,755,0,2,22,4,12,2017,17,18
26.19,114,0.34,760,0,2,22,4,12,2017,17,19
26.19,114,0.11,760,0,2,22,4,12,2017,17,19
26.19,114,0.37,765,1,2,22,4,12,2017,17,20
26.19,114,0.57,765,1,2,22,4,12,2017,17,20
26.19,114,0.72,770,1,2,22,4,12,2017,17,21
26.19,114,0.8,770,1,2,22,4,12,2017,17,21
26.19,114,0.58,770,1,2,22,4,12,2017,17,22
26.19,114,0.1,775,0,2,22,4,12,2017,17,22
26.19,114,0.23,775,0,2,22,4,12,2017,17,23
26.19,114,0.09,775,0,2,22,4,12,2017,17,23
26.19,114,0.07,785,0,2,22,4,12,2017,17,24
26.19,114,0.61,790,0,2,22,4,12,2017,17,24
26.19,114,2.59,795,0,2,22,4,12,2017,17,25
26.19,114,0.23,800,0,2,22,4,12,2017,17,25
26.13,114,0.59,800,1,2,22,4,12,2017,17,26
26.19,114,0.65,795,1,2,22,4,12,2017,17,26
26.19,114,0.38,795,0,2,22,4,12,2017,17,27
26.19,114,0.07,795,0,2,22,4,12,2017,17,27
26.19,114,0.1,795,0,2,22,4,12,2017,17,28
26.19,114,0.75,790,1,2,22,4,12,2017,17,28
26.25,114,1.5,800,1,2,22,4,12,2017,17,29
26.19,114,0.11,805,1,2,22,4,12,2017,17,29
26.19,115,0.9,805,1,2,22,4,12,2017,17,30
26.19,114,0.29,805,1,2,22,4,12,2017,17,31
26.25,116,0.55,800,1,2,22,4,12,2017,17,31
26.25,116,0.09,805,0,2,22,4,12,2017,17,32
26.19,116,0.11,810,1,2,22,4,12,2017,17,32
26.19,116,0.61,810,0,2,22,4,12,2017,17,33
26.19,116,1.19,810,1,2,22,4,12,2017,17,33
26.19,143,0.48,815,1,3,22,4,12,2017,17,34
26.25,147,1.15,815,1,3,22,4,12,2017,17,34
26.19,149,0.19,820,1,3,22,4,12,2017,17,35
26.19,150,0.45,825,0,3,22,4,12,2017,17,35
26.25,150,0.11,830,0,3,22,4,12,2017,17,36
26.25,150,0.64,825,1,3,22,4,12,2017,17,36
26.25,149,0.09,830,0,3,22,4,12,2017,17,37
26.25,149,0.85,830,1,3,22,4,12,2017,17,37
26.19,150,0.08,835,1,3,22,4,12,2017,17,38
26.19,149,0.08,835,1,3,22,4,12,2017,17,38
26.25,149,0.13,830,0,3,22,4,12,2017,17,39
26.25,149,0.08,830,0,3,22,4,12,2017,17,39
26.25,149,0.08,830,1,3,22,4,12,2017,17,40
26.19,150,1.45,830,1,3,22,4,12,2017,17,40
26.25,149,0.44,825,1,3,22,4,12,2017,17,41
26.25,149,0.08,820,0,3,22,4,12,2017,17,41
26.25,149,0.06,820,1,3,22,4,12,2017,17,42
26.19,149,0.91,820,1,3,22,4,12,2017,17,42
26.25,149,1.02,830,1,3,22,4,12,2017,17,43
26.25,149,0.34,835,1,3,22,4,12,2017,17,43
26.25,148,0.14,840,0,3,22,4,12,2017,17,44
26.19,149,0.26,845,1,3,22,4,12,2017,17,44
26.25,150,0.1,850,0,3,22,4,12,2017,17,45
26.25,150,0.64,860,1,3,22,4,12,2017,17,45
26.19,150,0.52,860,0,3,22,4,12,2017,17,46
26.25,150,0.08,860,0,3,22,4,12,2017,17,46
26.19,150,0.07,860,0,3,22,4,12,2017,17,47
26.25,150,0.58,860,0,3,22,4,12,2017,17,47
26.25,149,0.85,855,1,3,22,4,12,2017,17,48
26.25,149,1.18,860,1,3,22,4,12,2017,17,48
26.25,150,0.21,865,1,3,22,4,12,2017,17,49
26.25,149,0.42,865,0,3,22,4,12,2017,17,49
26.25,148,0.16,870,1,3,22,4,12,2017,17,50
26.31,148,0.21,870,1,3,22,4,12,2017,17,50
26.25,148,0.21,875,1,3,22,4,12,2017,17,51
26.25,149,1.6,880,1,3,22,4,12,2017,17,51
26.25,149,0.13,885,0,3,22,4,12,2017,17,52
26.25,148,0.16,890,1,3,22,4,12,2017,17,52
26.25,148,0.08,895,0,3,22,4,12,2017,17,53
26.25,148,2.15,890,1,3,22,4,12,2017,17,54
26.25,148,0.31,890,1,3,22,4,12,2017,17,55
26.25,148,0.24,890,1,3,22,4,12,2017,17,55
26.25,148,1.25,890,1,3,22,4,12,2017,17,56
26.25,149,0.13,895,1,3,22,4,12,2017,17,56
26.31,148,0.12,895,0,3,22,4,12,2017,17,57
26.25,148,1.25,900,1,3,22,4,12,2017,17,57
26.25,147,1.81,905,1,3,22,4,12,2017,17,58
26.31,148,0.7,905,1,3,22,4,12,2017,17,58
26.25,148,0.93,920,1,3,22,4,12,2017,17,59
26.31,148,1.73,930,1,3,22,4,12,2017,17,59
26.31,148,0.42,935,1,3,22,4,12,2017,18,0
26.31,148,0.9,940,1,3,22,4,12,2017,18,0
26.31,148,1.4,950,1,3,22,4,12,2017,18,1
26.31,149,0.96,955,1,3,22,4,12,2017,18,2
26.31,149,0.24,960,0,3,22,4,12,2017,18,2
26.31,149,0.44,965,0,3,22,4,12,2017,18,3
26.31,149,0.58,965,0,3,22,4,12,2017,18,3
26.31,148,0.61,970,1,3,22,4,12,2017,18,4
26.31,148,0.98,975,0,3,22,4,12,2017,18,4
26.31,147,0.52,970,0,3,22,4,12,2017,18,5
26.31,148,0.24,975,1,3,22,4,12,2017,18,5
26.31,148,0.24,975,1,3,22,4,12,2017,18,6
26.31,148,0.24,980,1,3,22,4,12,2017,18,6
26.31,148,0.43,985,1,3,22,4,12,2017,18,7
26.25,148,1.14,985,0,3,22,4,12,2017,18,7
26.25,148,1.61,985,1,3,22,4,12,2017,18,8
26.31,148,0.7,995,1,3,22,4,12,2017,18,8
26.31,148,0.45,995,0,3,22,4,12,2017,18,9
26.25,148,0.66,995,0,3,22,4,12,2017,18,9
26.31,148,2.23,995,1,3,22,4,12,2017,18,10
26.31,148,0.54,995,1,3,22,4,12,2017,18,11
26.25,148,0.1,1000,0,3,22,4,12,2017,18,11
26.31,148,0.1,1000,0,3,22,4,12,2017,18,12
26.31,148,0.14,1010,1,3,22,4,12,2017,18,12
26.25,148,0.86,1015,1,3,22,4,12,2017,18,13
26.25,149,0.9,1015,1,3,22,4,12,2017,18,13
26.25,149,0.5,1015,1,3,22,4,12,2017,18,14
26.31,149,1.03,1015,1,3,22,4,12,2017,18,14
26.31,148,0.46,1025,0,3,22,4,12,2017,18,15
26.25,149,0.32,1025,1,3,22,4,12,2017,18,15
26.31,148,0.75,1025,1,3,22,4,12,2017,18,16
26.31,149,0.77,1025,0,3,22,4,12,2017,18,16
26.31,149,0.12,1030,0,3,22,4,12,2017,18,17
26.25,148,0.21,1040,0,3,22,4,12,2017,18,17
26.25,149,0.82,1035,0,3,22,4,12,2017,18,18
26.31,148,0.45,1035,0,3,22,4,12,2017,18,19
26.31,148,0.43,1045,1,3,22,4,12,2017,18,19
26.25,148,0.93,1050,0,3,22,4,12,2017,18,20
26.25,147,0.66,1055,0,3,22,4,12,2017,18,20
26.25,148,0.79,1055,0,3,22,4,12,2017,18,21
26.25,148,0.99,1060,1,3,22,4,12,2017,18,21
26.25,148,0.39,1060,0,3,22,4,12,2017,18,22
26.25,149,0.97,1055,0,3,22,4,12,2017,18,22
26.31,149,0.51,1055,1,3,22,4,12,2017,18,23
26.25,149,1.59,1060,0,3,22,4,12,2017,18,23
26.25,149,1.07,1065,1,3,22,4,12,2017,18,24
26.25,150,0.33,1065,1,3,22,4,12,2017,18,24
26.25,149,0.27,1070,0,3,22,4,12,2017,18,25
26.25,149,2.32,1075,1,3,22,4,12,2017,18,25
26.25,150,0.09,1070,0,3,22,4,12,2017,18,26
26.25,149,0.45,1080,0,3,22,4,12,2017,18,26
26.25,149,0.25,1080,1,3,22,4,12,2017,18,27
26.25,150,0.63,1085,1,3,22,4,12,2017,18,27
26.25,150,0.45,1085,1,3,22,4,12,2017,18,28
26.25,150,1.01,1080,0,3,22,4,12,2017,18,28
26.25,150,0.82,1080,1,3,22,4,12,2017,18,29
26.25,150,1.33,1085,0,3,22,4,12,2017,18,29
26.25,150,0.4,1090,0,3,22,4,12,2017,18,30
26.25,150,0.86,1095,0,3,22,4,12,2017,18,30
26.25,150,0.13,1105,0,3,22,4,12,2017,18,31
26.25,150,1.37,1105,1,3,22,4,12,2017,18,31
26.25,150,0.67,1105,1,3,22,4,12,2017,18,32
26.25,150,0.74,1110,1,3,22,4,12,2017,18,32
26.25,150,0.87,1110,1,3,22,4,12,2017,18,33
26.31,150,0.39,1110,1,3,22,4,12,2017,18,33
26.25,150,0.9,1105,0,3,22,4,12,2017,18,34
26.31,150,1.06,1100,0,3,22,4,12,2017,18,34
26.25,150,0.32,1115,0,3,22,4,12,2017,18,35
26.31,150,0.47,1115,0,3,22,4,12,2017,18,35
26.31,150,0.74,1115,1,3,22,4,12,2017,18,36
26.25,150,0.46,1120,1,3,22,4,12,2017,18,36
26.31,150,1.74,1120,1,3,22,4,12,2017,18,37
26.31,150,0.56,1130,1,3,22,4,12,2017,18,37
26.31,150,0.48,1135,1,3,22,4,12,2017,18,38
26.31,150,1.13,1145,1,3,22,4,12,2017,18,38
26.31,150,1.1,1150,1,3,22,4,12,2017,18,39
26.31,150,0.72,1160,0,3,22,4,12,2017,18,39
26.31,150,0.4,1160,1,3,22,4,12,2017,18,40
26.31,150,0.88,1165,0,3,22,4,12,2017,18,40
26.31,150,1.1,1165,0,3,22,4,12,2017,18,41
26.31,149,3.39,1165,1,3,22,4,12,2017,18,41
26.31,150,0.71,1160,0,3,22,4,12,2017,18,42
26.31,150,1.03,1160,0,3,22,4,12,2017,18,42
26.31,150,0.71,1155,0,3,22,4,12,2017,18,43
26.31,150,0.18,1155,0,3,22,4,12,2017,18,44
26.31,150,0.28,1155,0,3,22,4,12,2017,18,44
26.31,150,0.17,1160,0,3,22,4,12,2017,18,45
26.31,150,0.08,1165,0,3,22,4,12,2017,18,45
26.31,149,0.43,1170,1,3,22,4,12,2017,18,46
26.31,149,1.88,1170,0,3,22,4,12,2017,18,46
26.31,150,0.41,1170,0,3,22,4,12,2017,18,47
26.31,150,1.1,1180,1,3,22,4,12,2017,18,47
26.31,150,0.64,1185,1,3,22,4,12,2017,18,48
26.31,150,1.34,1195,1,3,22,4,12,2017,18,49
26.31,150,0.19,1185,0,3,22,4,12,2017,18,49
26.31,150,2.39,1195,1,3,22,4,12,2017,18,50
26.31,150,0.7,1200,1,3,22,4,12,2017,18,50
26.31,150,0.08,1205,0,3,22,4,12,2017,18,51
26.31,150,0.97,1200,0,3,22,4,12,2017,18,51
26.31,150,1.86,1200,0,3,22,4,12,2017,18,52
26.31,149,0.9,1210,0,3,22,4,12,2017,18,52
26.31,150,0.4,1210,0,3,22,4,12,2017,18,53
26.31,150,0.19,1200,1,3,22,4,12,2017,18,53
26.31,149,0.63,1190,1,3,22,4,12,2017,18,54
26.25,150,0.08,1190,0,3,22,4,12,2017,18,54
26.31,150,1.61,1195,1,3,22,4,12,2017,18,55
26.31,150,2.58,1200,1,3,22,4,12,2017,18,55
26.31,150,0.54,1195,1,3,22,4,12,2017,18,56
26.31,150,0.36,1195,0,3,22,4,12,2017,18,56
26.31,150,0.56,1195,0,3,22,4,12,2017,18,57
26.31,150,0.09,1190,1,3,22,4,12,2017,18,57
26.31,150,0.63,1195,1,3,22,4,12,2017,18,58
26.31,150,0.39,1200,0,3,22,4,12,2017,18,58
26.31,150,0.19,1205,0,3,22,4,12,2017,18,59
26.31,150,0.76,1205,0,3,22,4,12,2017,18,59
26.31,150,0.84,1215,0,3,22,4,12,2017,19,0
26.31,150,1.65,1210,1,3,22,4,12,2017,19,0
26.31,150,1.08,1205,1,3,22,4,12,2017,19,1
26.31,150,2.53,1205,1,3,22,4,12,2017,19,1
26.31,150,2.77,1205,1,3,22,4,12,2017,19,2
26.31,150,0.45,1205,1,3,22,4,12,2017,19,2
26.31,150,1.84,1215,1,3,22,4,12,2017,19,3
26.31,150,1.26,1215,1,3,22,4,12,2017,19,3
26.38,150,0.75,1215,1,3,22,4,12,2017,19,4
26.31,150,0.86,1225,0,3,22,4,12,2017,19,4
26.31,150,0.73,1220,0,3,22,4,12,2017,19,5
26.31,150,2.18,1225,1,3,22,4,12,2017,19,5
26.31,150,1.17,1220,1,3,22,4,12,2017,19,6
26.31,150,1.29,1220,1,3,22,4,12,2017,19,6
26.31,150,0.39,1225,0,3,22,4,12,2017,19,7
26.31,150,0.08,1220,0,3,22,4,12,2017,19,8
26.38,150,0.53,1220,0,3,22,4,12,2017,19,8
26.31,150,1.29,1220,0,3,22,4,12,2017,19,9
26.31,150,0.63,1220,0,3,22,4,12,2017,19,9
26.31,151,0.2,1210,0,3,22,4,12,2017,19,10
26.31,150,0.08,1210,1,3,22,4,12,2017,19,10
26.31,150,0.12,1205,0,3,22,4,12,2017,19,11
26.31,151,1.26,1205,0,3,22,4,12,2017,19,11
26.31,150,0.75,1200,0,3,22,4,12,2017,19,12
26.31,150,1.27,1195,1,3,22,4,12,2017,19,12
26.38,150,0.14,1200,0,3,22,4,12,2017,19,13
26.38,150,3.1,1200,0,3,22,4,12,2017,19,13
26.31,150,1.14,1210,0,3,22,4,12,2017,19,14
26.31,150,0.58,1220,1,3,22,4,12,2017,19,14
26.31,151,0.83,1220,1,3,22,4,12,2017,19,15
26.31,150,1.27,1225,1,3,22,4,12,2017,19,15
26.31,150,0.17,1220,1,3,22,4,12,2017,19,16
26.38,150,0.71,1215,0,3,22,4,12,2017,19,16
26.31,150,2.21,1210,1,3,22,4,12,2017,19,17
26.31,150,1.18,1210,1,3,22,4,12,2017,19,17
26.31,150,0.75,1215,1,3,22,4,12,2017,19,18
26.38,145,1.09,1225,1,3,22,4,12,2017,19,18
26.38,143,0.53,1215,1,3,22,4,12,2017,19,19
26.38,142,0.9,1215,1,3,22,4,12,2017,19,19
26.38,141,0.68,1210,1,3,22,4,12,2017,19,20
26.38,142,2.17,1220,1,3,22,4,12,2017,19,20
26.38,142,1.26,1220,0,3,22,4,12,2017,19,21
26.38,142,0.46,1225,1,3,22,4,12,2017,19,21
26.31,142,0.49,1220,1,3,22,4,12,2017,19,22
26.31,142,0.52,1225,0,3,22,4,12,2017,19,22
26.31,142,0.57,1225,1,3,22,4,12,2017,19,23
26.31,142,0.48,1225,1,3,22,4,12,2017,19,23
26.31,142,0.36,1225,0,3,22,4,12,2017,19,24
26.31,142,1.07,1225,0,3,22,4,12,2017,19,24
26.31,141,0.42,1235,0,3,22,4,12,2017,19,25
26.31,141,0.58,1240,0,3,22,4,12,2017,19,25
26.38,142,0.26,1245,0,3,22,4,12,2017,19,26
26.31,142,0.73,1250,0,3,22,4,12,2017,19,27
26.31,143,0.58,1245,0,3,22,4,12,2017,19,27
26.31,142,1.04,1250,0,3,22,4,12,2017,19,28
26.31,142,0.09,1260,0,3,22,4,12,2017,19,28
26.38,142,0.27,1265,1,3,22,4,12,2017,19,29
26.31,142,1.01,1265,1,3,22,4,12,2017,19,29
26.31,142,1.72,1270,1,3,22,4,12,2017,19,30
26.38,142,0.8,1255,1,3,22,4,12,2017,19,30
